customer_id,tenure_months,monthly_spend,num_support_tickets,last_login_days_ago,feature_adoption_score,plan_type,contract_type,region,has_referral,num_integrations,churned
C38692,16,44.02,3,38,0.128,Free,Month-to-Month,EMEA,1,11,0
C38693,1,168.15,0,75,0.133,Starter,Month-to-Month,NA,0,13,0
C38694,50,78.77,0,39,0.344,Enterprise,Annual,LATAM,1,10,0
C38695,14,141.01,1,65,0.166,Enterprise,Two-Year,NA,0,1,0
C38696,62,329.16,2,84,0.311,Pro,Month-to-Month,EMEA,0,6,0
C38697,7,157.28,2,11,0.199,Starter,Month-to-Month,EMEA,0,3,1
C38698,23,56.05,2,69,0.203,Free,Month-to-Month,LATAM,0,9,1
C38699,63,85.77,2,71,0.077,Starter,Annual,NA,0,12,0
C38700,29,39.19,1,38,0.284,Enterprise,Month-to-Month,EMEA,0,13,1
C38701,22,8.16,1,6,0.114,Pro,Annual,APAC,1,14,0
C38702,6,131.6,3,83,0.247,Free,Annual,NA,0,6,1
C38703,29,130.11,3,59,0.235,Free,Two-Year,LATAM,0,6,0
C38704,2,232.75,1,11,0.164,Free,Annual,LATAM,1,1,0
C38705,64,20.88,4,65,0.377,Enterprise,Month-to-Month,EMEA,0,0,0
C38706,36,258.79,4,66,0.409,Free,Two-Year,NA,0,12,0
C38707,20,189.79,1,5,0.195,Starter,Month-to-Month,LATAM,0,12,0
C38708,55,13.62,1,3,0.166,Starter,Annual,NA,0,11,0
C38709,37,484.79,2,62,0.463,Free,Month-to-Month,APAC,1,8,0
C38710,52,4.78,2,31,0.214,Starter,Annual,EMEA,0,7,0
C38711,69,190.07,6,49,0.5,Starter,Annual,NA,1,3,0
C38712,70,67.15,0,18,0.051,Free,Annual,NA,0,5,1
C38713,22,240.63,3,78,0.467,Pro,Month-to-Month,NA,0,12,0
C38714,15,156.38,3,10,0.096,Enterprise,Two-Year,EMEA,0,11,0
C38715,47,7.51,0,24,0.429,Free,Month-to-Month,APAC,1,5,0
C38716,71,32.93,0,40,0.333,Free,Two-Year,LATAM,0,11,1
C38717,69,365.44,2,12,0.073,Free,Month-to-Month,APAC,0,4,0
C38718,52,19.11,0,68,0.012,Free,Month-to-Month,EMEA,0,14,1
C38719,39,8.51,1,64,0.246,Free,Month-to-Month,APAC,0,8,0
C38720,2,20.11,1,83,0.189,Enterprise,Month-to-Month,LATAM,0,4,1
C38721,45,152.88,1,48,0.373,Free,Two-Year,LATAM,0,13,0
C38722,24,4.85,0,47,0.444,Pro,Month-to-Month,APAC,1,13,0
C38723,61,68.05,1,26,0.162,Starter,Two-Year,APAC,0,14,0
C38724,65,11.5,4,75,0.318,Enterprise,Month-to-Month,EMEA,0,6,0
C38725,53,139.44,1,51,0.414,Enterprise,Month-to-Month,EMEA,1,11,0
C38726,21,35.0,1,74,0.553,Enterprise,Month-to-Month,EMEA,0,13,0
C38727,67,138.49,2,11,0.177,Free,Annual,EMEA,0,9,0
C38728,1,23.12,3,21,0.098,Pro,Annual,LATAM,0,12,0
C38729,59,60.55,0,71,0.145,Starter,Annual,NA,0,7,0
C38730,47,311.56,0,58,0.204,Starter,Month-to-Month,NA,0,2,0
C38731,18,58.14,3,23,0.342,Free,Annual,APAC,0,12,0
C38732,33,14.53,2,22,0.075,Free,Annual,EMEA,1,10,1
C38733,15,55.44,3,27,0.185,Starter,Annual,NA,0,3,0
C38734,24,72.75,2,49,0.08,Pro,Annual,LATAM,0,12,0
C38735,36,73.6,2,14,0.529,Starter,Annual,LATAM,0,8,0
C38736,60,148.23,3,24,0.55,Free,Month-to-Month,NA,1,0,1
C38737,34,15.98,2,77,0.361,Pro,Annual,APAC,1,2,1
C38738,51,74.29,3,1,0.436,Pro,Annual,LATAM,0,10,1
C38739,40,35.16,0,17,0.479,Starter,Month-to-Month,EMEA,0,8,0
C38740,22,70.55,0,23,0.408,Enterprise,Month-to-Month,LATAM,0,3,0
C38741,16,22.8,2,8,0.142,Starter,Annual,EMEA,1,13,0
C38742,42,32.22,0,23,0.229,Pro,Two-Year,LATAM,0,13,1
C38743,16,96.58,1,19,0.372,Starter,Annual,APAC,0,12,1
C38744,5,43.02,0,76,0.37,Starter,Annual,NA,0,1,0
C38745,6,20.87,0,34,0.057,Pro,Month-to-Month,NA,1,8,0
C38746,42,115.99,0,44,0.223,Free,Month-to-Month,APAC,0,12,1
C38747,30,217.29,2,23,0.538,Enterprise,Month-to-Month,EMEA,0,5,0
C38748,32,206.71,0,63,0.085,Free,Two-Year,NA,1,8,1
C38749,53,215.57,1,61,0.381,Starter,Month-to-Month,LATAM,1,1,0
C38750,19,2.09,2,47,0.491,Free,Annual,APAC,1,11,0
C38751,51,139.04,2,74,0.412,Enterprise,Two-Year,APAC,0,7,0
C38752,28,805.79,2,22,0.327,Pro,Two-Year,LATAM,0,2,0
C38753,47,155.56,1,65,0.425,Free,Annual,NA,0,6,0
C38754,1,37.08,0,46,0.159,Pro,Annual,LATAM,1,9,0
C38755,68,99.61,1,25,0.631,Starter,Two-Year,LATAM,0,0,0
C38756,57,78.02,3,30,0.291,Free,Month-to-Month,NA,0,3,0
C38757,22,73.73,1,4,0.241,Free,Month-to-Month,LATAM,0,12,0
C38758,58,153.9,2,26,0.396,Pro,Annual,EMEA,0,11,0
C38759,13,16.28,1,69,0.226,Enterprise,Month-to-Month,APAC,0,11,0
C38760,39,15.25,1,23,0.552,Free,Annual,NA,0,8,0
C38761,27,84.74,1,61,0.451,Free,Annual,EMEA,1,1,0
C38762,39,437.71,0,29,0.158,Free,Month-to-Month,LATAM,0,2,1
C38763,12,7.62,2,37,0.308,Starter,Month-to-Month,APAC,1,9,0
C38764,24,55.55,0,12,0.4,Enterprise,Month-to-Month,LATAM,0,5,0
C38765,18,85.32,0,1,0.223,Pro,Two-Year,LATAM,1,7,0
C38766,15,0.15,3,3,0.131,Starter,Annual,NA,1,12,0
C38767,60,41.89,0,82,0.297,Starter,Annual,APAC,1,5,0
C38768,16,14.1,2,1,0.071,Free,Month-to-Month,APAC,1,3,0
C38769,47,146.71,1,56,0.388,Enterprise,Annual,EMEA,1,2,0
C38770,24,69.37,2,40,0.389,Free,Annual,APAC,0,10,1
C38771,45,116.95,2,73,0.151,Free,Two-Year,LATAM,1,4,0
C38772,19,110.68,0,38,0.087,Enterprise,Month-to-Month,NA,0,14,1
C38773,41,53.14,1,78,0.284,Pro,Month-to-Month,APAC,0,0,0
C38774,31,4.33,0,21,0.152,Enterprise,Annual,APAC,0,9,1
C38775,16,37.39,2,37,0.027,Enterprise,Annual,APAC,0,12,1
C38776,23,78.74,1,12,0.467,Free,Annual,EMEA,1,8,0
C38777,23,27.18,1,17,0.479,Free,Annual,LATAM,0,7,0
C38778,41,333.07,1,73,0.357,Free,Month-to-Month,EMEA,0,5,0
C38779,18,64.05,5,26,0.422,Free,Two-Year,LATAM,0,9,1
C38780,36,52.1,1,81,0.291,Free,Two-Year,APAC,0,6,0
C38781,12,13.65,0,76,0.455,Enterprise,Two-Year,APAC,1,2,0
C38782,69,38.78,1,28,0.074,Pro,Month-to-Month,NA,1,6,0
C38783,51,103.68,3,38,0.352,Free,Month-to-Month,NA,0,4,0
C38784,32,205.53,0,59,0.598,Starter,Annual,APAC,1,10,0
C38785,71,178.16,1,49,0.241,Starter,Month-to-Month,EMEA,0,12,1
C38786,36,138.66,3,20,0.15,Pro,Two-Year,LATAM,0,0,0
C38787,40,323.44,0,53,0.287,Starter,Month-to-Month,EMEA,1,13,0
C38788,70,33.41,3,88,0.389,Free,Annual,EMEA,0,3,0
C38789,38,32.11,1,43,0.39,Free,Annual,NA,0,6,0
C38790,54,5.73,0,3,0.132,Enterprise,Month-to-Month,EMEA,0,2,0
C38791,4,145.95,0,57,0.041,Free,Two-Year,LATAM,1,1,0
C38792,46,193.8,1,43,0.33,Free,Two-Year,EMEA,0,13,0
C38793,63,36.08,3,86,0.256,Pro,Month-to-Month,NA,0,9,0
C38794,50,187.68,1,20,0.324,Starter,Annual,EMEA,0,10,0
C38795,30,148.12,3,61,0.078,Free,Annual,NA,0,10,0
C38796,16,93.44,1,9,0.451,Starter,Two-Year,NA,0,10,0
C38797,52,96.75,0,58,0.45,Pro,Annual,EMEA,0,7,0
C38798,4,146.53,1,22,0.269,Free,Month-to-Month,NA,0,11,0
C38799,26,755.5,0,23,0.121,Starter,Annual,APAC,0,3,1
C38800,29,46.12,4,44,0.42,Pro,Month-to-Month,APAC,0,2,1
C38801,11,9.06,0,49,0.174,Pro,Month-to-Month,LATAM,0,11,1
C38802,24,144.3,0,3,0.477,Pro,Annual,APAC,1,11,0
C38803,51,3.51,0,38,0.291,Free,Two-Year,NA,0,11,0
C38804,42,270.28,1,34,0.226,Free,Month-to-Month,NA,0,3,0
C38805,39,432.13,0,26,0.385,Free,Annual,EMEA,0,7,0
C38806,7,155.55,1,56,0.168,Pro,Month-to-Month,EMEA,0,0,0
C38807,18,50.42,2,51,0.076,Starter,Two-Year,APAC,0,9,0
C38808,3,30.7,1,57,0.096,Starter,Month-to-Month,LATAM,1,1,1
C38809,63,14.02,0,39,0.076,Free,Two-Year,EMEA,0,0,1
C38810,20,0.72,2,34,0.333,Pro,Month-to-Month,APAC,1,10,0
C38811,70,67.55,3,60,0.436,Pro,Two-Year,APAC,0,4,0
C38812,17,124.99,1,86,0.57,Pro,Annual,EMEA,0,14,1
C38813,59,56.66,1,33,0.122,Free,Month-to-Month,APAC,0,4,0
C38814,54,69.19,2,48,0.112,Enterprise,Annual,EMEA,0,10,1
C38815,13,138.71,1,71,0.167,Free,Month-to-Month,EMEA,0,3,0
C38816,42,63.12,3,6,0.173,Pro,Month-to-Month,APAC,0,12,0
C38817,44,178.16,1,35,0.068,Starter,Month-to-Month,LATAM,0,9,0
C38818,67,123.38,2,47,0.346,Pro,Month-to-Month,APAC,1,1,0
C38819,20,133.55,2,24,0.568,Enterprise,Month-to-Month,APAC,1,7,0
C38820,47,115.89,2,77,0.568,Free,Month-to-Month,NA,1,4,0
C38821,24,15.3,0,8,0.359,Starter,Two-Year,LATAM,0,0,0
C38822,51,138.27,2,40,0.081,Free,Month-to-Month,LATAM,0,9,0
C38823,18,107.65,1,38,0.34,Enterprise,Annual,NA,1,12,0
C38824,23,102.47,2,28,0.365,Starter,Annual,NA,1,2,0
C38825,1,109.47,2,83,0.689,Free,Month-to-Month,APAC,0,3,0
C38826,66,521.82,0,11,0.637,Free,Month-to-Month,LATAM,1,5,0
C38827,5,68.74,1,53,0.485,Starter,Month-to-Month,NA,0,2,0
C38828,18,13.46,2,19,0.375,Starter,Two-Year,LATAM,0,13,1
C38829,35,86.31,0,66,0.194,Pro,Month-to-Month,NA,0,14,0
C38830,25,19.49,1,56,0.261,Free,Month-to-Month,NA,0,4,0
C38831,24,197.01,4,26,0.71,Pro,Two-Year,EMEA,1,7,0
C38832,13,34.46,2,69,0.082,Pro,Month-to-Month,NA,1,14,1
C38833,21,652.88,0,74,0.192,Free,Annual,EMEA,0,1,0
C38834,39,23.46,0,39,0.224,Starter,Month-to-Month,APAC,1,6,0
C38835,34,56.98,2,10,0.353,Pro,Annual,LATAM,1,8,0
C38836,19,18.96,2,72,0.281,Free,Annual,APAC,0,8,0
C38837,28,65.21,2,1,0.268,Pro,Month-to-Month,EMEA,0,10,0
C38838,11,79.41,0,44,0.307,Free,Month-to-Month,LATAM,1,7,1
C38839,49,163.21,2,87,0.207,Free,Month-to-Month,APAC,0,4,1
C38840,35,0.17,1,19,0.282,Free,Two-Year,APAC,0,5,0
C38841,57,31.49,1,54,0.276,Free,Annual,NA,0,14,0
C38842,28,37.75,2,60,0.229,Starter,Month-to-Month,LATAM,0,10,1
C38843,66,110.14,5,72,0.207,Pro,Month-to-Month,NA,0,4,1
C38844,65,38.95,0,32,0.343,Pro,Month-to-Month,APAC,0,10,0
C38845,22,80.06,0,10,0.306,Starter,Month-to-Month,NA,0,3,0
C38846,51,80.28,1,39,0.414,Starter,Two-Year,EMEA,1,3,0
C38847,9,199.57,1,33,0.246,Pro,Month-to-Month,LATAM,1,3,0
C38848,71,250.4,1,18,0.213,Enterprise,Annual,APAC,1,10,0
C38849,36,452.84,2,1,0.173,Starter,Month-to-Month,NA,0,13,0
C38850,54,220.51,0,66,0.067,Free,Month-to-Month,APAC,0,0,1
C38851,38,252.41,0,75,0.332,Free,Month-to-Month,NA,1,6,0
C38852,66,424.76,2,59,0.46,Free,Month-to-Month,EMEA,0,9,0
C38853,43,210.83,2,11,0.112,Enterprise,Annual,LATAM,0,12,0
C38854,5,27.47,1,84,0.475,Free,Month-to-Month,NA,1,0,0
C38855,37,188.64,2,10,0.126,Free,Two-Year,LATAM,0,6,0
C38856,58,148.36,1,74,0.27,Free,Month-to-Month,NA,1,2,1
C38857,63,97.39,1,76,0.208,Starter,Month-to-Month,APAC,0,4,1
C38858,51,23.01,1,5,0.179,Free,Annual,APAC,0,1,0
C38859,43,5.9,0,14,0.373,Pro,Annual,LATAM,1,0,0
C38860,67,29.38,0,21,0.209,Free,Annual,APAC,0,1,0
C38861,67,251.41,7,10,0.19,Free,Month-to-Month,EMEA,0,11,0
C38862,65,37.7,5,72,0.125,Free,Month-to-Month,NA,0,11,0
C38863,62,71.08,1,46,0.336,Starter,Month-to-Month,APAC,0,6,0
C38864,63,722.64,0,26,0.271,Free,Month-to-Month,APAC,0,0,0
C38865,30,85.48,2,26,0.468,Starter,Annual,NA,0,11,0
C38866,38,175.06,3,42,0.148,Free,Annual,LATAM,0,10,0
C38867,51,190.19,1,83,0.122,Starter,Two-Year,EMEA,0,10,1
C38868,38,253.7,1,4,0.325,Enterprise,Two-Year,EMEA,0,2,0
C38869,67,48.57,1,14,0.25,Starter,Two-Year,LATAM,0,3,0
C38870,48,19.86,1,10,0.376,Pro,Month-to-Month,LATAM,0,10,0
C38871,12,263.38,0,44,0.523,Pro,Month-to-Month,EMEA,0,5,0
C38872,20,112.86,2,18,0.165,Starter,Annual,NA,1,6,0
C38873,2,108.71,3,58,0.49,Starter,Annual,APAC,1,0,1
C38874,55,101.22,1,68,0.373,Starter,Month-to-Month,EMEA,1,7,0
C38875,6,4.28,3,58,0.146,Pro,Month-to-Month,EMEA,1,14,0
C38876,62,34.32,0,59,0.472,Enterprise,Two-Year,LATAM,0,13,1
C38877,49,133.94,3,80,0.285,Free,Month-to-Month,NA,0,9,1
C38878,54,4.03,1,85,0.088,Pro,Month-to-Month,EMEA,0,8,0
C38879,10,112.0,1,20,0.382,Starter,Annual,NA,1,10,0
C38880,24,6.18,2,49,0.226,Pro,Two-Year,LATAM,0,7,0
C38881,29,1.02,2,69,0.128,Pro,Month-to-Month,EMEA,0,7,0
C38882,6,266.76,2,36,0.394,Enterprise,Annual,APAC,0,2,0
C38883,58,290.23,1,69,0.673,Free,Annual,NA,1,7,0
C38884,57,41.11,0,26,0.219,Free,Month-to-Month,LATAM,0,6,0
C38885,3,240.23,0,65,0.213,Starter,Two-Year,APAC,0,7,0
C38886,24,9.34,1,16,0.389,Free,Annual,NA,0,0,0
C38887,19,63.64,5,87,0.356,Pro,Month-to-Month,LATAM,1,12,0
C38888,9,77.65,1,48,0.377,Pro,Month-to-Month,NA,0,12,0
C38889,30,63.02,1,19,0.232,Starter,Month-to-Month,LATAM,1,2,0
C38890,44,51.39,0,68,0.105,Free,Two-Year,EMEA,0,7,0
C38891,53,113.4,2,2,0.574,Pro,Month-to-Month,NA,1,13,0
C38892,68,135.35,0,36,0.256,Free,Annual,EMEA,0,2,0
C38893,60,381.76,4,80,0.192,Free,Two-Year,EMEA,1,7,0
C38894,23,16.25,0,45,0.268,Free,Month-to-Month,APAC,0,3,0
C38895,61,276.78,4,89,0.211,Pro,Annual,APAC,0,6,1
C38896,7,191.57,1,51,0.465,Enterprise,Month-to-Month,APAC,0,4,0
C38897,44,39.88,0,54,0.392,Free,Annual,LATAM,1,12,0
C38898,55,26.82,0,54,0.261,Free,Month-to-Month,APAC,0,10,1
C38899,39,14.86,3,58,0.294,Free,Annual,EMEA,0,4,0
C38900,59,66.14,1,64,0.112,Starter,Annual,LATAM,0,5,1
C38901,5,95.86,5,9,0.122,Starter,Annual,APAC,1,5,0
C38902,42,101.21,2,31,0.282,Pro,Month-to-Month,LATAM,0,9,0
C38903,14,64.7,4,20,0.111,Free,Month-to-Month,APAC,0,8,0
C38904,27,138.76,2,58,0.169,Free,Month-to-Month,EMEA,0,2,0
C38905,16,147.66,1,24,0.355,Pro,Month-to-Month,NA,0,8,0
C38906,2,86.84,0,41,0.211,Free,Month-to-Month,NA,0,0,1
C38907,19,96.27,1,0,0.294,Pro,Two-Year,LATAM,0,7,0
C38908,23,26.01,1,81,0.058,Pro,Month-to-Month,APAC,0,0,1
C38909,41,96.88,3,78,0.036,Pro,Two-Year,EMEA,0,12,0
C38910,14,9.39,2,72,0.176,Free,Two-Year,APAC,0,4,1
C38911,47,101.47,3,19,0.259,Enterprise,Annual,LATAM,1,7,0
C38912,63,123.56,0,49,0.076,Enterprise,Annual,APAC,0,14,0
C38913,8,480.67,2,68,0.241,Free,Month-to-Month,NA,0,1,0
C38914,27,66.4,2,45,0.115,Pro,Month-to-Month,APAC,0,1,1
C38915,40,82.16,2,79,0.311,Enterprise,Month-to-Month,NA,0,14,0
C38916,28,72.21,1,3,0.275,Starter,Month-to-Month,NA,0,13,0
C38917,68,36.1,0,85,0.618,Pro,Month-to-Month,EMEA,0,13,0
C38918,61,11.89,2,28,0.288,Pro,Month-to-Month,APAC,0,11,0
C38919,38,122.8,1,21,0.291,Enterprise,Month-to-Month,APAC,1,14,0
C38920,24,8.98,1,35,0.181,Starter,Month-to-Month,EMEA,0,6,0
C38921,28,67.47,0,46,0.307,Enterprise,Month-to-Month,LATAM,0,5,0
C38922,41,1.33,4,17,0.165,Free,Annual,APAC,1,2,0
C38923,18,338.66,3,0,0.135,Pro,Annual,APAC,1,13,0
C38924,49,143.46,5,37,0.169,Free,Two-Year,LATAM,0,4,1
C38925,26,30.3,2,18,0.572,Enterprise,Annual,LATAM,0,6,0
C38926,3,38.78,0,45,0.223,Starter,Month-to-Month,NA,1,12,0
C38927,38,46.68,1,24,0.429,Free,Two-Year,NA,0,12,0
C38928,14,87.85,1,17,0.303,Pro,Month-to-Month,EMEA,0,12,0
C38929,1,119.89,0,35,0.316,Free,Annual,NA,0,2,0
C38930,11,9.56,2,12,0.562,Pro,Month-to-Month,APAC,1,12,0
C38931,40,129.58,1,53,0.336,Free,Month-to-Month,EMEA,0,14,0
C38932,4,9.28,0,57,0.197,Pro,Month-to-Month,NA,0,2,0
C38933,34,294.26,0,8,0.138,Starter,Month-to-Month,NA,0,0,1
C38934,65,82.54,2,63,0.242,Pro,Month-to-Month,APAC,1,2,0
C38935,56,325.59,3,27,0.486,Starter,Month-to-Month,APAC,1,5,0
C38936,10,123.41,0,42,0.426,Starter,Month-to-Month,LATAM,0,4,0
C38937,71,61.54,1,76,0.167,Free,Month-to-Month,APAC,0,4,0
C38938,64,183.25,1,89,0.175,Free,Month-to-Month,EMEA,0,3,0
C38939,13,8.46,1,6,0.195,Pro,Annual,APAC,0,5,0
C38940,22,106.12,0,36,0.105,Enterprise,Month-to-Month,LATAM,0,5,0
C38941,56,35.76,0,76,0.093,Starter,Month-to-Month,NA,0,14,1
C38942,65,221.97,3,54,0.438,Pro,Month-to-Month,LATAM,1,0,0
C38943,13,265.56,1,2,0.211,Starter,Annual,LATAM,1,7,0
C38944,1,105.67,3,13,0.123,Free,Annual,LATAM,0,7,1
C38945,38,36.27,1,71,0.245,Free,Month-to-Month,EMEA,0,3,1
C38946,58,59.11,1,33,0.374,Free,Annual,APAC,1,2,0
C38947,25,116.26,0,83,0.057,Starter,Month-to-Month,NA,0,0,0
C38948,42,66.46,1,30,0.528,Enterprise,Annual,LATAM,1,1,0
C38949,33,180.12,1,85,0.483,Free,Month-to-Month,LATAM,0,10,0
C38950,57,55.24,1,60,0.475,Free,Month-to-Month,LATAM,1,6,0
C38951,37,84.5,1,4,0.2,Pro,Month-to-Month,NA,1,10,1
C38952,57,25.14,1,64,0.251,Pro,Annual,LATAM,1,2,0
C38953,62,143.6,4,80,0.587,Starter,Month-to-Month,LATAM,1,1,0
C38954,3,240.5,3,53,0.28,Starter,Month-to-Month,EMEA,1,3,0
C38955,30,54.8,0,36,0.291,Pro,Two-Year,LATAM,0,11,0
C38956,67,371.37,4,16,0.256,Free,Month-to-Month,EMEA,0,0,0
C38957,63,4.7,0,75,0.191,Free,Month-to-Month,NA,1,7,0
C38958,23,29.87,3,71,0.164,Free,Month-to-Month,NA,0,14,0
C38959,66,63.82,0,44,0.315,Pro,Two-Year,NA,1,14,0
C38960,61,66.29,2,76,0.385,Starter,Annual,EMEA,1,4,0
C38961,2,189.24,2,14,0.573,Starter,Month-to-Month,NA,1,2,0
C38962,27,261.84,0,68,0.129,Enterprise,Month-to-Month,LATAM,1,5,0
C38963,48,43.33,1,8,0.367,Pro,Month-to-Month,APAC,0,14,0
C38964,63,122.18,1,65,0.111,Free,Annual,LATAM,0,7,0
C38965,5,96.26,0,2,0.36,Starter,Month-to-Month,NA,0,1,0
C38966,1,23.45,1,32,0.197,Free,Month-to-Month,APAC,0,7,1
C38967,22,47.35,3,26,0.049,Starter,Annual,APAC,1,11,0
C38968,24,2.4,1,42,0.604,Free,Month-to-Month,APAC,0,13,1
C38969,59,43.45,3,72,0.489,Free,Annual,APAC,0,2,0
C38970,50,13.38,0,46,0.233,Pro,Annual,LATAM,1,2,1
C38971,23,274.38,3,57,0.092,Free,Month-to-Month,EMEA,0,5,1
C38972,18,275.01,0,60,0.41,Starter,Annual,APAC,0,8,0
C38973,22,136.81,2,89,0.23,Pro,Month-to-Month,NA,0,7,0
C38974,44,592.46,1,40,0.233,Enterprise,Two-Year,APAC,0,6,1
C38975,44,104.07,1,81,0.608,Starter,Month-to-Month,LATAM,0,10,0
C38976,37,26.85,2,13,0.132,Pro,Annual,LATAM,1,0,0
C38977,7,259.2,4,69,0.279,Starter,Two-Year,APAC,1,8,1
C38978,24,28.04,1,29,0.437,Free,Two-Year,APAC,0,6,0
C38979,41,37.27,1,62,0.127,Free,Two-Year,EMEA,1,1,1
C38980,70,129.01,3,84,0.455,Free,Month-to-Month,EMEA,0,3,1
C38981,71,16.66,1,5,0.287,Starter,Annual,APAC,0,11,0
C38982,18,112.94,3,64,0.133,Enterprise,Month-to-Month,NA,1,7,0
C38983,60,43.28,2,49,0.06,Free,Month-to-Month,EMEA,1,4,1
C38984,52,118.04,1,29,0.22,Starter,Annual,EMEA,1,10,1
C38985,49,192.03,1,64,0.204,Pro,Annual,EMEA,0,13,0
C38986,67,60.16,0,19,0.222,Pro,Month-to-Month,NA,0,12,0
C38987,45,48.24,0,23,0.289,Starter,Two-Year,NA,0,10,1
C38988,9,48.19,1,66,0.188,Pro,Month-to-Month,EMEA,0,13,0
C38989,26,53.12,4,12,0.156,Starter,Annual,LATAM,0,4,1
C38990,26,183.66,1,63,0.268,Free,Two-Year,EMEA,1,1,0
C38991,30,67.57,4,86,0.037,Starter,Month-to-Month,EMEA,0,3,1
C38992,27,150.04,2,32,0.133,Starter,Month-to-Month,LATAM,0,9,0
C38993,4,161.56,0,89,0.418,Enterprise,Two-Year,NA,0,3,0
C38994,51,91.34,4,59,0.093,Starter,Month-to-Month,APAC,0,10,1
C38995,70,72.9,2,75,0.089,Free,Annual,APAC,0,4,1
C38996,10,57.06,0,82,0.122,Free,Month-to-Month,APAC,0,8,0
C38997,36,127.73,2,50,0.074,Starter,Annual,LATAM,0,7,0
C38998,46,86.7,2,72,0.477,Starter,Annual,LATAM,0,4,0
C38999,6,41.39,4,18,0.571,Pro,Annual,EMEA,0,1,0
C39000,70,91.34,1,55,0.286,Pro,Month-to-Month,APAC,1,1,0
C39001,3,128.76,0,4,0.324,Pro,Annual,NA,0,12,0
C39002,50,94.38,0,30,0.423,Free,Annual,LATAM,0,11,0
C39003,42,1.82,1,58,0.166,Free,Annual,APAC,0,7,0
C39004,54,598.51,0,60,0.179,Pro,Two-Year,APAC,0,0,1
C39005,39,169.76,0,40,0.207,Free,Month-to-Month,EMEA,0,10,1
C39006,55,33.48,0,51,0.149,Starter,Annual,APAC,0,0,0
C39007,11,171.58,0,70,0.133,Free,Annual,NA,0,12,0
C39008,30,175.18,4,68,0.22,Free,Two-Year,APAC,1,5,1
C39009,56,110.2,3,9,0.583,Free,Annual,LATAM,0,8,0
C39010,29,117.57,1,28,0.241,Free,Annual,APAC,0,3,0
C39011,17,21.1,1,13,0.242,Starter,Two-Year,LATAM,0,6,0
C39012,33,55.85,1,67,0.598,Free,Month-to-Month,APAC,0,8,0
C39013,21,106.43,0,42,0.28,Enterprise,Month-to-Month,NA,0,11,0
C39014,10,9.7,1,30,0.371,Starter,Two-Year,EMEA,1,4,0
C39015,39,458.43,0,69,0.07,Free,Month-to-Month,APAC,0,13,0
C39016,47,12.89,2,17,0.063,Free,Annual,APAC,0,11,0
C39017,52,62.01,0,13,0.306,Pro,Month-to-Month,NA,0,7,0
C39018,41,293.76,0,4,0.122,Free,Month-to-Month,NA,1,4,0
C39019,47,1.84,4,65,0.117,Pro,Month-to-Month,EMEA,1,9,0
C39020,71,137.95,0,12,0.373,Starter,Month-to-Month,NA,0,8,0
C39021,43,59.0,1,49,0.229,Starter,Month-to-Month,NA,1,12,0
C39022,37,151.58,1,31,0.156,Starter,Month-to-Month,NA,0,10,0
C39023,64,130.84,0,29,0.168,Pro,Annual,APAC,1,10,1
C39024,71,109.05,3,72,0.305,Starter,Month-to-Month,EMEA,0,13,0
C39025,60,240.58,2,68,0.107,Starter,Annual,APAC,0,4,0
C39026,25,0.6,1,44,0.198,Free,Annual,NA,0,9,0
C39027,22,18.95,4,39,0.181,Free,Month-to-Month,LATAM,0,7,0
C39028,43,185.44,0,87,0.143,Starter,Month-to-Month,NA,0,11,1
C39029,71,120.94,1,88,0.197,Starter,Month-to-Month,NA,1,7,1
C39030,70,312.0,3,33,0.199,Starter,Month-to-Month,APAC,0,3,1
C39031,36,69.36,2,61,0.313,Pro,Month-to-Month,APAC,0,10,0
C39032,46,95.75,1,65,0.115,Free,Month-to-Month,APAC,0,12,0
C39033,22,117.46,0,38,0.517,Enterprise,Month-to-Month,NA,0,5,0
C39034,35,23.26,3,19,0.018,Pro,Month-to-Month,LATAM,0,7,0
C39035,47,18.59,2,53,0.215,Free,Annual,NA,1,0,0
C39036,33,35.12,1,47,0.028,Free,Month-to-Month,LATAM,0,12,1
C39037,13,58.5,0,66,0.372,Free,Two-Year,EMEA,0,10,1
C39038,56,80.26,2,70,0.192,Free,Month-to-Month,NA,1,6,1
C39039,67,74.93,1,62,0.257,Starter,Month-to-Month,NA,1,11,0
C39040,13,188.43,2,66,0.419,Free,Annual,EMEA,1,2,0
C39041,50,17.24,2,12,0.163,Pro,Month-to-Month,NA,1,3,0
C39042,57,55.21,0,89,0.35,Enterprise,Annual,EMEA,1,14,0
C39043,28,350.23,3,15,0.272,Starter,Annual,LATAM,0,10,0
C39044,65,177.38,1,7,0.317,Free,Annual,NA,0,14,0
C39045,24,67.03,1,30,0.251,Free,Two-Year,APAC,0,12,0
C39046,67,104.45,1,16,0.218,Free,Month-to-Month,NA,0,4,0
C39047,7,76.23,2,26,0.328,Starter,Annual,EMEA,1,1,0
C39048,24,58.12,3,30,0.143,Free,Two-Year,NA,1,1,0
C39049,9,17.1,2,65,0.451,Pro,Month-to-Month,EMEA,0,0,0
C39050,15,21.97,1,5,0.251,Starter,Month-to-Month,NA,0,5,0
C39051,56,40.79,0,58,0.194,Free,Month-to-Month,LATAM,1,10,1
C39052,17,54.53,0,80,0.357,Enterprise,Month-to-Month,NA,0,6,0
C39053,19,34.79,3,56,0.422,Starter,Month-to-Month,APAC,1,9,0
